Model,Model Id,Occupancy,Occupancy Id,Make,Make Id,Type,Type Id,TypeDetail,TypeDetail2,Suspension,Suspension Id,Color,Color Id,Canopy Top Color,Canopy Top Color Id,Subitem of,Subitem of Id,Child Item,MSRP
I40,9,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Purple,26,Purple,14,"Icon,I40,4-PASS,AGM,ELECTRIC,Non-lifted",2664,"Icon,I40,Purple,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Purple",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,White,4,White,2,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,White,4-PASS,FLA,ELECTRIC,Non-lifted,CT_White",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Black,9,Black,3,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Black,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Red,17,Red,5,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Red,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Red",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Lime Green,18,Lime Green,6,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Lime Green,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Lime Green",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Forest Green,19,Forest Green,7,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Forest Green,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Forest Green",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Indigo Blue,20,Indigo Blue,8,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Indigo Blue,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Indigo Blue",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Yellow,21,Yellow,9,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Yellow,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Yellow",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Sangria Red,22,Sangria Red,10,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Sangria Red,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Sangria Red",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Champagne,23,Champagne,11,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Champagne,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Champagne",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Caribbean Blue,24,Caribbean Blue,12,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Caribbean Blue,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Caribbean Blue",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Silver,25,Silver,13,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Silver,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Silver",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Purple,26,Purple,14,"Icon,I40F,4-PASS,FLA,ELECTRIC,Non-lifted",2665,"Icon,I40F,Purple,4-PASS,FLA,ELECTRIC,Non-lifted,CT_Purple",9999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,White,4,White,2,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,White,4-PASS,AGM,ELECTRIC,Non-lifted,CT_White",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Black,9,Black,3,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Black,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Black",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Red,17,Red,5,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Red,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Red",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Lime Green,18,Lime Green,6,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Lime Green,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Lime Green",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Forest Green,19,Forest Green,7,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Forest Green,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Forest Green",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Indigo Blue,20,Indigo Blue,8,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Indigo Blue,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Indigo Blue",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Yellow,21,Yellow,9,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Yellow,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Yellow",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Sangria Red,22,Sangria Red,10,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Sangria Red,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Sangria Red",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Champagne,23,Champagne,11,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Champagne,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Champagne",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Caribbean Blue,24,Caribbean Blue,12,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Caribbean Blue,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Caribbean Blue",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Silver,25,Silver,13,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Silver,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Silver",10999.00
I40F,10,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Purple,26,Purple,14,"Icon,I40F,4-PASS,AGM,ELECTRIC,Non-lifted",2666,"Icon,I40F,Purple,4-PASS,AGM,ELECTRIC,Non-lifted,CT_Purple",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,White,4,White,2,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,White,4-PASS,FLA,ELECTRIC,Lifted,CT_White",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Black,9,Black,3,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Black,4-PASS,FLA,ELECTRIC,Lifted,CT_Black",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Red,17,Red,5,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Red,4-PASS,FLA,ELECTRIC,Lifted,CT_Red",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Lime Green,18,Lime Green,6,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Lime Green,4-PASS,FLA,ELECTRIC,Lifted,CT_Lime Green",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Forest Green,19,Forest Green,7,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Forest Green,4-PASS,FLA,ELECTRIC,Lifted,CT_Forest Green",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Indigo Blue,20,Indigo Blue,8,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Indigo Blue,4-PASS,FLA,ELECTRIC,Lifted,CT_Indigo Blue",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Yellow,21,Yellow,9,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Yellow,4-PASS,FLA,ELECTRIC,Lifted,CT_Yellow",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Sangria Red,22,Sangria Red,10,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Sangria Red,4-PASS,FLA,ELECTRIC,Lifted,CT_Sangria Red",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Champagne,23,Champagne,11,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Champagne,4-PASS,FLA,ELECTRIC,Lifted,CT_Champagne",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Caribbean Blue,24,Caribbean Blue,12,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Caribbean Blue,4-PASS,FLA,ELECTRIC,Lifted,CT_Caribbean Blue",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Silver,25,Silver,13,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Silver,4-PASS,FLA,ELECTRIC,Lifted,CT_Silver",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Purple,26,Purple,14,"Icon,I40FL,4-PASS,FLA,ELECTRIC,Lifted",2667,"Icon,I40FL,Purple,4-PASS,FLA,ELECTRIC,Lifted,CT_Purple",10999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,White,4,White,2,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,White,4-PASS,AGM,ELECTRIC,Lifted,CT_White",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Black,9,Black,3,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Black,4-PASS,AGM,ELECTRIC,Lifted,CT_Black",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Red,17,Red,5,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Red,4-PASS,AGM,ELECTRIC,Lifted,CT_Red",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Lime Green,18,Lime Green,6,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Lime Green,4-PASS,AGM,ELECTRIC,Lifted,CT_Lime Green",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Forest Green,19,Forest Green,7,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Forest Green,4-PASS,AGM,ELECTRIC,Lifted,CT_Forest Green",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Indigo Blue,20,Indigo Blue,8,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Indigo Blue,4-PASS,AGM,ELECTRIC,Lifted,CT_Indigo Blue",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Yellow,21,Yellow,9,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Yellow,4-PASS,AGM,ELECTRIC,Lifted,CT_Yellow",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Sangria Red,22,Sangria Red,10,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Sangria Red,4-PASS,AGM,ELECTRIC,Lifted,CT_Sangria Red",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Champagne,23,Champagne,11,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Champagne,4-PASS,AGM,ELECTRIC,Lifted,CT_Champagne",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Caribbean Blue,24,Caribbean Blue,12,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Caribbean Blue,4-PASS,AGM,ELECTRIC,Lifted,CT_Caribbean Blue",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Silver,25,Silver,13,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Silver,4-PASS,AGM,ELECTRIC,Lifted,CT_Silver",11999.00
I40FL,11,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Purple,26,Purple,14,"Icon,I40FL,4-PASS,AGM,ELECTRIC,Lifted",2668,"Icon,I40FL,Purple,4-PASS,AGM,ELECTRIC,Lifted,CT_Purple",11999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,White,4,White,2,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,White,4-PASS,FLA,ELECTRIC,Lifted,CT_White",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Black,9,Black,3,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Black,4-PASS,FLA,ELECTRIC,Lifted,CT_Black",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Red,17,Red,5,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Red,4-PASS,FLA,ELECTRIC,Lifted,CT_Red",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Lime Green,18,Lime Green,6,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Lime Green,4-PASS,FLA,ELECTRIC,Lifted,CT_Lime Green",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Forest Green,19,Forest Green,7,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Forest Green,4-PASS,FLA,ELECTRIC,Lifted,CT_Forest Green",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Indigo Blue,20,Indigo Blue,8,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Indigo Blue,4-PASS,FLA,ELECTRIC,Lifted,CT_Indigo Blue",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Yellow,21,Yellow,9,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Yellow,4-PASS,FLA,ELECTRIC,Lifted,CT_Yellow",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Sangria Red,22,Sangria Red,10,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Sangria Red,4-PASS,FLA,ELECTRIC,Lifted,CT_Sangria Red",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Champagne,23,Champagne,11,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Champagne,4-PASS,FLA,ELECTRIC,Lifted,CT_Champagne",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Caribbean Blue,24,Caribbean Blue,12,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Caribbean Blue,4-PASS,FLA,ELECTRIC,Lifted,CT_Caribbean Blue",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Silver,25,Silver,13,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Silver,4-PASS,FLA,ELECTRIC,Lifted,CT_Silver",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,FLA,4,Lifted,1,Purple,26,Purple,14,"Icon,I40L,4-PASS,FLA,ELECTRIC,Lifted",2669,"Icon,I40L,Purple,4-PASS,FLA,ELECTRIC,Lifted,CT_Purple",9999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,White,4,White,2,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,White,4-PASS,AGM,ELECTRIC,Lifted,CT_White",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Black,9,Black,3,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Black,4-PASS,AGM,ELECTRIC,Lifted,CT_Black",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Red,17,Red,5,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Red,4-PASS,AGM,ELECTRIC,Lifted,CT_Red",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Lime Green,18,Lime Green,6,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Lime Green,4-PASS,AGM,ELECTRIC,Lifted,CT_Lime Green",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Forest Green,19,Forest Green,7,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Forest Green,4-PASS,AGM,ELECTRIC,Lifted,CT_Forest Green",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Indigo Blue,20,Indigo Blue,8,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Indigo Blue,4-PASS,AGM,ELECTRIC,Lifted,CT_Indigo Blue",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Yellow,21,Yellow,9,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Yellow,4-PASS,AGM,ELECTRIC,Lifted,CT_Yellow",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Sangria Red,22,Sangria Red,10,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Sangria Red,4-PASS,AGM,ELECTRIC,Lifted,CT_Sangria Red",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Champagne,23,Champagne,11,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Champagne,4-PASS,AGM,ELECTRIC,Lifted,CT_Champagne",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Caribbean Blue,24,Caribbean Blue,12,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Caribbean Blue,4-PASS,AGM,ELECTRIC,Lifted,CT_Caribbean Blue",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Silver,25,Silver,13,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Silver,4-PASS,AGM,ELECTRIC,Lifted,CT_Silver",10999.00
I40L,12,4-PASS,2,Icon,2,ELECTRIC,2,AGM,2,Lifted,1,Purple,26,Purple,14,"Icon,I40L,4-PASS,AGM,ELECTRIC,Lifted",2670,"Icon,I40L,Purple,4-PASS,AGM,ELECTRIC,Lifted,CT_Purple",10999.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,White,4,White,2,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,White,6-PASS,FLA,ELECTRIC,Non-lifted,CT_White",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Black,9,Black,3,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Black,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Black",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Red,17,Red,5,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Red,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Red",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Lime Green,18,Lime Green,6,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Lime Green,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Lime Green",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Forest Green,19,Forest Green,7,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Forest Green,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Forest Green",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Indigo Blue,20,Indigo Blue,8,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Indigo Blue,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Indigo Blue",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Yellow,21,Yellow,9,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Yellow,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Yellow",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Sangria Red,22,Sangria Red,10,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Sangria Red,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Sangria Red",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Champagne,23,Champagne,11,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Champagne,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Champagne",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Caribbean Blue,24,Caribbean Blue,12,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Caribbean Blue,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Caribbean Blue",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Silver,25,Silver,13,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Silver,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Silver",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,FLA,4,Non-lifted,2,Purple,26,Purple,14,"Icon,I60,6-PASS,FLA,ELECTRIC,Non-lifted",2671,"Icon,I60,Purple,6-PASS,FLA,ELECTRIC,Non-lifted,CT_Purple",10499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,White,4,White,2,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,White,6-PASS,AGM,ELECTRIC,Non-lifted,CT_White",11499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Black,9,Black,3,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,Black,6-PASS,AGM,ELECTRIC,Non-lifted,CT_Black",11499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Red,17,Red,5,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,Red,6-PASS,AGM,ELECTRIC,Non-lifted,CT_Red",11499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Lime Green,18,Lime Green,6,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,Lime Green,6-PASS,AGM,ELECTRIC,Non-lifted,CT_Lime Green",11499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Forest Green,19,Forest Green,7,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,Forest Green,6-PASS,AGM,ELECTRIC,Non-lifted,CT_Forest Green",11499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Indigo Blue,20,Indigo Blue,8,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,Indigo Blue,6-PASS,AGM,ELECTRIC,Non-lifted,CT_Indigo Blue",11499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Yellow,21,Yellow,9,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,Yellow,6-PASS,AGM,ELECTRIC,Non-lifted,CT_Yellow",11499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Sangria Red,22,Sangria Red,10,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,Sangria Red,6-PASS,AGM,ELECTRIC,Non-lifted,CT_Sangria Red",11499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Champagne,23,Champagne,11,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,Champagne,6-PASS,AGM,ELECTRIC,Non-lifted,CT_Champagne",11499.00
I60,13,6-PASS,3,Icon,2,ELECTRIC,2,AGM,2,Non-lifted,2,Caribbean Blue,24,Caribbean Blue,12,"Icon,I60,6-PASS,AGM,ELECTRIC,Non-lifted",2672,"Icon,I60,Caribbean Blue,6-PASS,AGM,ELECTRIC,Non-lifted,CT_Caribbean Blue",11499.00
